id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
20912,63,Wiraswasta,106910,5th-6th,3,Janda,Servis Lainnya,Perempuan,0.0,0.0,19.0,<=7jt
20913,37,Wiraswasta,132702,Sarjana,13,Menikah LDR,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
20914,48,Wiraswasta,193775,Sarjana,13,Cerai,Pemuka Agama,Laki2,0.0,0.0,38.0,>7jt
20915,36,Wiraswasta,32086,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,102172000.0,0.0,40.0,>7jt
20916,23,Wiraswasta,128604,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,48.0,<=7jt
20917,49,Wiraswasta,163021,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
20918,44,Wiraswasta,101214,Sarjana,13,Cerai,Sales,Laki2,0.0,0.0,44.0,>7jt
20919,21,Wiraswasta,57711,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,<=7jt
20920,62,Wiraswasta,256723,Pendidikan Tinggi,10,Cerai,Petani,Laki2,0.0,0.0,40.0,<=7jt
20921,40,Pemerintah Negara,195520,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,49.0,<=7jt
20922,32,Wiraswasta,194987,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
20923,36,Wiraswasta,185203,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
20924,40,Wiraswasta,406811,SMA,9,Berpisah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
20925,38,Pekerja Bebas Bukan Perusahan,120985,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,61404000.0,0.0,35.0,<=7jt
20926,60,Wiraswasta,24872,Pendidikan Tinggi,10,Berpisah,Supir,Perempuan,0.0,0.0,30.0,<=7jt
20927,34,Wiraswasta,55849,SMA,9,Menikah,Ekesekutif Managerial,Laki2,102172000.0,0.0,50.0,>7jt
20928,28,Wiraswasta,176683,D4,11,Menikah,Tech-support,Laki2,0.0,0.0,70.0,>7jt
20929,21,Wiraswasta,195571,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,25.0,<=7jt
20930,26,Wiraswasta,166301,Sarjana,13,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,40.0,<=7jt
20931,20,Wiraswasta,258730,SMA,9,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,40.0,<=7jt
20932,57,Pekerja Bebas Bukan Perusahan,103948,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,30.0,>7jt
20933,33,Wiraswasta,117963,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
20934,20,Wiraswasta,37932,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,50.0,<=7jt
20935,33,Pemerintah Lokal,40142,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,56.0,<=7jt
20936,49,Pemerintah Negara,72619,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,50.0,<=7jt
20937,44,Wiraswasta,110028,SMA,9,Cerai,Sales,Laki2,389592000.0,0.0,60.0,>7jt
20938,51,Wiraswasta,201062,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
20939,40,Wiraswasta,104892,Sarjana,13,Menikah,Tech-support,Laki2,0.0,0.0,40.0,<=7jt
20940,21,?,41356,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,35.0,<=7jt
20941,54,Wiraswasta,167770,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,55.0,>7jt
20942,33,Wiraswasta,165814,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
20943,27,Wiraswasta,278720,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,>7jt
20944,57,Pemerintah Provinsi,239486,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,107632000.0,0.0,45.0,>7jt
20945,56,Wiraswasta,83922,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
20946,46,Wiraswasta,98350,10th,6,Menikah LDR,Servis Lainnya,Laki2,0.0,0.0,37.0,<=7jt
20947,49,Wiraswasta,105431,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
20948,22,Wiraswasta,166371,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
20949,46,Pemerintah Negara,20534,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,<=7jt
20950,52,Wiraswasta,201062,11th,7,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,18.0,<=7jt
20951,55,Wiraswasta,175071,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,210336000.0,0.0,40.0,>7jt
20952,20,?,316304,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
20953,65,?,293385,SD,1,Menikah,?,Laki2,0.0,0.0,30.0,<=7jt
20954,54,Wiraswasta,59840,SMA,9,Cerai,Pembersih,Laki2,0.0,0.0,45.0,<=7jt
20955,59,Pemerintah Lokal,173992,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,35.0,<=7jt
20956,58,Pekerja Bebas Bukan Perusahan,318106,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
20957,32,Pekerja Bebas Perusahaan,190290,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
20958,43,Wiraswasta,397280,D3,12,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,>7jt
20959,56,Wiraswasta,172071,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
20960,20,Wiraswasta,199011,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,12.0,<=7jt
20961,39,Pekerja Bebas Bukan Perusahan,109766,Sekolah Professional,15,Menikah,Spesialis,Laki2,210336000.0,0.0,50.0,>7jt
20962,49,Pekerja Bebas Bukan Perusahan,163352,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,85.0,>7jt
20963,29,Pemerintah Negara,309620,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,20.0,<=7jt
20964,48,Wiraswasta,155489,Pendidikan Tinggi,10,Cerai,Spesialis,Laki2,0.0,0.0,40.0,>7jt
20965,45,Pemerintah Negara,103406,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,60.0,>7jt
20966,17,?,67808,10th,6,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
20967,22,?,182771,D4,11,Belum Pernah Menikah,?,Laki2,0.0,0.0,20.0,<=7jt
20968,24,Wiraswasta,30656,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,24.0,<=7jt
20969,45,Wiraswasta,174426,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,43.0,<=7jt
20970,42,Wiraswasta,111483,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,60.0,>7jt
20971,54,Wiraswasta,174102,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
20972,42,Wiraswasta,282062,9th,5,Menikah,Supir,Laki2,0.0,0.0,40.0,<=7jt
20973,39,?,238721,Sarjana,13,Cerai,?,Perempuan,0.0,0.0,40.0,<=7jt
20974,28,Wiraswasta,224964,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,25.0,<=7jt
20975,52,Wiraswasta,31533,SMA,9,Cerai,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
20976,52,Pekerja Bebas Bukan Perusahan,103794,D4,11,Cerai,Spesialis,Perempuan,0.0,0.0,35.0,<=7jt
20977,32,Wiraswasta,94041,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
20978,64,Pemerintah Negara,269512,Sarjana,13,Cerai,Tech-support,Laki2,0.0,0.0,40.0,<=7jt
20979,24,Wiraswasta,160968,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
20980,46,Wiraswasta,110151,D4,11,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,<=7jt
20981,52,Wiraswasta,215656,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,60.0,<=7jt
20982,49,Wiraswasta,102583,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,25872000.0,44.0,>7jt
20983,17,Wiraswasta,143868,9th,5,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
20984,24,Wiraswasta,131230,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
20985,32,Wiraswasta,188108,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,<=7jt
20986,24,Wiraswasta,396099,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
20987,32,Wiraswasta,160458,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,<=7jt
20988,23,Wiraswasta,211678,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
20989,44,Wiraswasta,75742,Sarjana,13,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
20990,37,Wiraswasta,277022,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,54418000.0,0.0,40.0,<=7jt
20991,67,Pekerja Bebas Perusahaan,76860,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
20992,56,Pemerintah Lokal,391926,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
20993,23,Wiraswasta,60668,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
20994,37,Wiraswasta,348796,Sarjana,13,Cerai,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
20995,25,Wiraswasta,132683,SMA,9,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,50.0,<=7jt
20996,39,Pemerintah Negara,77516,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,30436000.0,0.0,40.0,<=7jt
20997,23,Pemerintah Negara,283499,SMA,9,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
20998,38,Wiraswasta,119992,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
20999,36,Wiraswasta,359678,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,48.0,<=7jt
21000,37,Wiraswasta,213841,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,>7jt
21001,48,Wiraswasta,207120,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
21002,44,Wiraswasta,236746,Master,14,Cerai,Ekesekutif Managerial,Laki2,147280000.0,0.0,45.0,>7jt
21003,34,Pekerja Bebas Bukan Perusahan,195891,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,>7jt
21004,52,Pemerintah Provinsi,418640,Master,14,Menikah,Spesialis,Laki2,210336000.0,0.0,40.0,>7jt
21005,37,Wiraswasta,249720,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,27.0,<=7jt
21006,38,Wiraswasta,98360,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,>7jt
21007,29,Wiraswasta,157262,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,<=7jt
21008,55,Wiraswasta,171015,SMA,9,Janda,Sales,Perempuan,0.0,0.0,40.0,<=7jt
21009,51,Wiraswasta,37237,SMA,9,Menikah,Petani,Laki2,0.0,0.0,80.0,>7jt
21010,62,Tanpa di Bayar,170114,D3,12,Menikah,Petani,Laki2,0.0,0.0,50.0,<=7jt
21011,22,Wiraswasta,229987,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,32.0,<=7jt
21012,55,Wiraswasta,134120,10th,6,Menikah,Perbaikan Kerajinan,Laki2,1399986000.0,0.0,40.0,>7jt
21013,38,Pemerintah Negara,169926,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,21.0,>7jt
21014,19,?,194404,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,32.0,<=7jt
21015,37,Wiraswasta,175720,10th,6,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
21016,29,Wiraswasta,327779,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,20.0,<=7jt
21017,47,Wiraswasta,188195,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
21018,36,Wiraswasta,158363,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,50.0,<=7jt
21019,35,Wiraswasta,84787,Sarjana,13,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
21020,24,Pekerja Bebas Bukan Perusahan,161508,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,<=7jt
21021,28,Wiraswasta,163772,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
21022,35,Wiraswasta,166416,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
21023,29,Wiraswasta,244246,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
21024,60,Wiraswasta,188650,5th-6th,3,Menikah,Sales,Laki2,0.0,0.0,40.0,>7jt
21025,43,Pemerintah Negara,345969,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,50.0,>7jt
21026,31,Pemerintah Negara,78291,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
21027,30,Pemerintah Lokal,79190,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
21028,23,?,38455,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,11.0,<=7jt
21029,50,Pemerintah Provinsi,339905,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
21030,56,Pekerja Bebas Bukan Perusahan,190091,D4,11,Menikah LDR,Sales,Laki2,0.0,0.0,46.0,<=7jt
21031,60,Pekerja Bebas Perusahaan,75257,SMA,9,Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,<=7jt
21032,53,Pemerintah Lokal,103995,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,26264000.0,54.0,<=7jt
21033,20,Pemerintah Provinsi,347935,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
21034,22,Wiraswasta,156933,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,25.0,<=7jt
21035,55,Wiraswasta,23789,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
21036,42,Pemerintah Lokal,150533,Master,14,Menikah,Penjaga,Laki2,107632000.0,0.0,35.0,>7jt
21037,19,Wiraswasta,272063,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,<=7jt
21038,22,Wiraswasta,95566,Pendidikan Tinggi,10,Menikah LDR,Sales,Perempuan,0.0,0.0,22.0,<=7jt
21039,51,Wiraswasta,102615,Master,14,Menikah,Penjaga,Laki2,0.0,27678000.0,40.0,>7jt
21040,21,Wiraswasta,133375,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,48.0,<=7jt
21041,41,Wiraswasta,163287,Sarjana,13,Cerai,Supir,Laki2,0.0,0.0,48.0,<=7jt
21042,48,Pekerja Bebas Bukan Perusahan,136455,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Perempuan,0.0,0.0,60.0,<=7jt
21043,36,Wiraswasta,143123,Sarjana,13,Menikah,Sales,Laki2,0.0,26628000.0,40.0,>7jt
21044,40,Wiraswasta,235371,D4,11,Cerai,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
21045,18,Wiraswasta,184101,11th,7,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,6.0,<=7jt
21046,19,?,124651,11th,7,Belum Pernah Menikah,?,Laki2,0.0,0.0,25.0,<=7jt
21047,20,Wiraswasta,247115,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,<=7jt
21048,35,Wiraswasta,289890,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
21049,33,Pekerja Bebas Perusahaan,202153,Master,14,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
21050,31,Pemerintah Lokal,168740,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,>7jt
21051,28,Wiraswasta,189407,SMA,9,Menikah,Sales,Laki2,0.0,0.0,55.0,<=7jt
21052,21,Wiraswasta,180060,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
21053,36,Wiraswasta,224531,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
21054,37,Wiraswasta,406328,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,50.0,>7jt
21055,30,Wiraswasta,337908,D3,12,Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,<=7jt
21056,40,Pekerja Bebas Bukan Perusahan,30759,D4,11,Menikah,Petani,Laki2,0.0,0.0,60.0,<=7jt
21057,43,Wiraswasta,96102,Master,14,Menikah LDR,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,<=7jt
21058,22,Wiraswasta,60668,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
21059,34,Wiraswasta,178623,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,35.0,<=7jt
21060,29,Wiraswasta,196564,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
21061,44,Pemerintah Lokal,178417,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,>7jt
21062,31,Wiraswasta,87891,D3,12,Menikah,Sales,Laki2,0.0,0.0,60.0,<=7jt
21063,47,Pemerintah Provinsi,87504,Sarjana,13,Cerai,Tech-support,Perempuan,0.0,0.0,50.0,<=7jt
21064,22,Wiraswasta,189888,SMA,9,Menikah,Sales,Laki2,0.0,0.0,45.0,<=7jt
21065,46,Wiraswasta,171095,D3,12,Cerai,Sales,Perempuan,0.0,0.0,38.0,<=7jt
21066,55,Pemerintah Negara,100285,Sarjana,13,Cerai,Pemuka Agama,Laki2,147280000.0,0.0,40.0,>7jt
21067,20,Wiraswasta,108887,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,<=7jt
21068,41,Wiraswasta,154194,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
21069,44,Wiraswasta,115562,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,40.0,<=7jt
21070,50,Pemerintah Lokal,212685,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
21071,52,Wiraswasta,189728,SMA,9,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,50.0,<=7jt
21072,31,Wiraswasta,223212,7th-8th,4,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,50.0,<=7jt
21073,32,Wiraswasta,178623,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
21074,22,Wiraswasta,211361,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,<=7jt
21075,56,?,169278,Pendidikan Tinggi,10,Janda,?,Perempuan,0.0,0.0,35.0,<=7jt
21076,22,Wiraswasta,160120,10th,6,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,30.0,<=7jt
21077,26,Pemerintah Lokal,283217,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
21078,22,Wiraswasta,51985,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,14770000.0,0.0,15.0,<=7jt
21079,32,Pekerja Bebas Bukan Perusahan,205072,SMA,9,Menikah,Supir,Laki2,0.0,0.0,48.0,<=7jt
21080,19,Wiraswasta,205829,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,35.0,<=7jt
21081,35,Wiraswasta,234271,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
21082,52,Pekerja Bebas Bukan Perusahan,72257,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
21083,40,Pekerja Bebas Perusahaan,225165,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
21084,41,Wiraswasta,220109,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,>7jt
21085,53,Wiraswasta,126368,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,>7jt
21086,51,?,203015,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
21087,22,Wiraswasta,215546,D3,12,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,<=7jt
21088,46,Wiraswasta,187581,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
21089,59,?,367984,Sarjana,13,Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
21090,20,Wiraswasta,130840,10th,6,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
21091,56,Wiraswasta,191917,D3,12,Cerai,Pemuka Agama,Perempuan,57414000.0,0.0,40.0,<=7jt
21092,45,Wiraswasta,353824,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,>7jt
21093,39,Pemerintah Lokal,239119,Master,14,Cerai,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
21094,28,Wiraswasta,204516,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
21095,33,Pekerja Bebas Bukan Perusahan,295621,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,25.0,>7jt
21096,29,Wiraswasta,134813,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,<=7jt
21097,33,Wiraswasta,358655,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,<=7jt
21098,43,Wiraswasta,51494,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,65.0,<=7jt
21099,47,Wiraswasta,149218,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,65.0,<=7jt
21100,35,Wiraswasta,269323,Sarjana,13,Menikah,Tech-support,Laki2,0.0,26418000.0,40.0,>7jt
21101,20,Wiraswasta,196643,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
21102,39,Wiraswasta,327435,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,36.0,>7jt
21103,28,Wiraswasta,208249,Pendidikan Tinggi,10,Cerai,Tech-support,Laki2,0.0,0.0,24.0,<=7jt
21104,41,Pemerintah Lokal,112763,Master,14,Cerai,Spesialis,Perempuan,104020000.0,0.0,36.0,>7jt
21105,21,Wiraswasta,107882,D3,12,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,9.0,<=7jt
21106,37,Wiraswasta,143774,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,<=7jt
21107,33,Wiraswasta,163003,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
21108,28,Wiraswasta,215211,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
21109,35,Wiraswasta,80680,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,>7jt
21110,28,Wiraswasta,110145,9th,5,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
21111,39,?,105044,SMA,9,Menikah,?,Laki2,102172000.0,0.0,40.0,>7jt
21112,23,Wiraswasta,162945,7th-8th,4,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,<=7jt
21113,31,Wiraswasta,214288,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
21114,37,Pemerintah Negara,202139,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,20.0,<=7jt
21115,27,Pemerintah Negara,315640,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,20.0,<=7jt
21116,19,Pemerintah Lokal,243960,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,16.0,<=7jt
21117,30,Pemerintah Lokal,159773,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,45.0,>7jt
21118,25,Wiraswasta,267426,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
21119,22,Pemerintah Lokal,211129,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,<=7jt
21120,19,Wiraswasta,375079,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,<=7jt
21121,30,Wiraswasta,267161,Pendidikan Tinggi,10,Menikah,Tech-support,Perempuan,0.0,0.0,45.0,<=7jt
21122,47,Wiraswasta,139268,Sarjana,13,Belum Pernah Menikah,Tech-support,Laki2,389592000.0,0.0,38.0,>7jt
21123,43,Pekerja Bebas Perusahaan,155293,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,60.0,>7jt
21124,46,Wiraswasta,138069,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
21125,35,Wiraswasta,212512,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,>7jt
21126,17,Wiraswasta,150262,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,20.0,<=7jt
21127,24,Wiraswasta,173736,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,<=7jt
21128,46,Pemerintah Negara,111163,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,38.0,<=7jt
